county,date,unemployment_rate,sahm_value
Blount County,2001-01-01T00:00:00.000Z,3.5,0.36666666666666625
Blount County,2001-02-01T00:00:00.000Z,3.6,0.10000000000000009
Blount County,2001-03-01T00:00:00.000Z,3.5,0.2666666666666666
Blount County,2001-04-01T00:00:00.000Z,3,0.10000000000000009
Blount County,2001-05-01T00:00:00.000Z,3,0
Blount County,2001-06-01T00:00:00.000Z,3.9,0.1333333333333333
Blount County,2001-07-01T00:00:00.000Z,3.6,0.33333333333333304
Blount County,2001-08-01T00:00:00.000Z,3.8,0.5999999999999996
Blount County,2001-09-01T00:00:00.000Z,3.7,0.5333333333333332
Blount County,2001-10-01T00:00:00.000Z,3.8,0.5999999999999996
Blount County,2001-11-01T00:00:00.000Z,4.1,0.6999999999999997
Blount County,2001-12-01T00:00:00.000Z,3.8,0.733333333333333
Blount County,2002-01-01T00:00:00.000Z,4.2,0.8666666666666667
Blount County,2002-02-01T00:00:00.000Z,6.1,1.5333333333333328
Blount County,2002-03-01T00:00:00.000Z,5.8,2.1999999999999997
Blount County,2002-04-01T00:00:00.000Z,5.4,2.599999999999999
Blount County,2002-05-01T00:00:00.000Z,5.2,2.3000000000000003
Blount County,2002-06-01T00:00:00.000Z,5.9,2.2
Blount County,2002-07-01T00:00:00.000Z,5.8,2.1333333333333333
Blount County,2002-08-01T00:00:00.000Z,5.4,2.0000000000000013
Blount County,2002-09-01T00:00:00.000Z,5.5,1.8666666666666685
Blount County,2002-10-01T00:00:00.000Z,5.2,1.600000000000001
Blount County,2002-11-01T00:00:00.000Z,5.1,1.4000000000000012
Blount County,2002-12-01T00:00:00.000Z,5,1.200000000000001
Blount County,2003-01-01T00:00:00.000Z,5.3,1.1000000000000014
Blount County,2003-02-01T00:00:00.000Z,5.4,0.533333333333335
Blount County,2003-03-01T00:00:00.000Z,4.7,0.0333333333333341
Blount County,2003-04-01T00:00:00.000Z,4.2,0
Blount County,2003-05-01T00:00:00.000Z,4.2,0
Blount County,2003-06-01T00:00:00.000Z,4.8,0.0333333333333341
Blount County,2003-07-01T00:00:00.000Z,4.4,0.10000000000000142
Blount County,2003-08-01T00:00:00.000Z,4.7,0.2666666666666675
Blount County,2003-09-01T00:00:00.000Z,4.5,0.16666666666666696
Blount County,2003-10-01T00:00:00.000Z,4.3,0.13333333333333286
Blount County,2003-11-01T00:00:00.000Z,4.3,0
Blount County,2003-12-01T00:00:00.000Z,4.1,0
Blount County,2004-01-01T00:00:00.000Z,4.4,0.033333333333333215
Blount County,2004-02-01T00:00:00.000Z,4.4,0.06666666666666732
Blount County,2004-03-01T00:00:00.000Z,4.6,0.23333333333333428
Blount County,2004-04-01T00:00:00.000Z,4,0.10000000000000053
Blount County,2004-05-01T00:00:00.000Z,3.9,0
Blount County,2004-06-01T00:00:00.000Z,4.4,0
Blount County,2004-07-01T00:00:00.000Z,4.2,0.06666666666666643
Blount County,2004-08-01T00:00:00.000Z,4.3,0.1999999999999993
Blount County,2004-09-01T00:00:00.000Z,3.9,0.033333333333333215
Blount County,2004-10-01T00:00:00.000Z,4,0
Blount County,2004-11-01T00:00:00.000Z,3.7,0
Blount County,2004-12-01T00:00:00.000Z,3.8,0
Blount County,2005-01-01T00:00:00.000Z,4.5,0.16666666666666652
Blount County,2005-02-01T00:00:00.000Z,4.4,0.40000000000000036
Blount County,2005-03-01T00:00:00.000Z,3.9,0.43333333333333446
Blount County,2005-04-01T00:00:00.000Z,3.5,0.10000000000000098
Blount County,2005-05-01T00:00:00.000Z,3.4,0
Blount County,2005-06-01T00:00:00.000Z,3.9,0
Blount County,2005-07-01T00:00:00.000Z,3.5,0
Blount County,2005-08-01T00:00:00.000Z,3.4,0
Blount County,2005-09-01T00:00:00.000Z,3.2,0
Blount County,2005-10-01T00:00:00.000Z,3.2,0
Blount County,2005-11-01T00:00:00.000Z,3,0
Blount County,2005-12-01T00:00:00.000Z,3.1,0
Blount County,2006-01-01T00:00:00.000Z,3.6,0.1333333333333333
Blount County,2006-02-01T00:00:00.000Z,3.7,0.36666666666666714
Blount County,2006-03-01T00:00:00.000Z,3.3,0.43333333333333357
Blount County,2006-04-01T00:00:00.000Z,2.9,0.20000000000000018
Blount County,2006-05-01T00:00:00.000Z,3,0
Blount County,2006-06-01T00:00:00.000Z,3.5,0.06666666666666643
Blount County,2006-07-01T00:00:00.000Z,3.5,0.26666666666666616
Blount County,2006-08-01T00:00:00.000Z,3.4,0.3999999999999999
Blount County,2006-09-01T00:00:00.000Z,3.1,0.26666666666666616
Blount County,2006-10-01T00:00:00.000Z,2.8,0.03333333333333277
Blount County,2006-11-01T00:00:00.000Z,2.9,0
Blount County,2006-12-01T00:00:00.000Z,2.9,0
Blount County,2007-01-01T00:00:00.000Z,3.4,0.20000000000000018
Blount County,2007-02-01T00:00:00.000Z,3.5,0.3999999999999999
Blount County,2007-03-01T00:00:00.000Z,2.9,0.3999999999999999
Blount County,2007-04-01T00:00:00.000Z,2.6,0.13333333333333286
Blount County,2007-05-01T00:00:00.000Z,2.7,0
Blount County,2007-06-01T00:00:00.000Z,3.3,0.13333333333333286
Blount County,2007-07-01T00:00:00.000Z,3.3,0.3666666666666658
Blount County,2007-08-01T00:00:00.000Z,3.3,0.5666666666666655
Blount County,2007-09-01T00:00:00.000Z,3.5,0.6333333333333329
Blount County,2007-10-01T00:00:00.000Z,3.3,0.6333333333333329
Blount County,2007-11-01T00:00:00.000Z,3.4,0.6666666666666661
Blount County,2007-12-01T00:00:00.000Z,3.8,0.7666666666666657
Blount County,2008-01-01T00:00:00.000Z,4.1,1.0333333333333323
Blount County,2008-02-01T00:00:00.000Z,4,1.2333333333333325
Blount County,2008-03-01T00:00:00.000Z,4.1,1.3333333333333326
Blount County,2008-04-01T00:00:00.000Z,3.7,1.1999999999999993
Blount County,2008-05-01T00:00:00.000Z,4.2,1.2666666666666657
Blount County,2008-06-01T00:00:00.000Z,5.1,1.4666666666666663
Blount County,2008-07-01T00:00:00.000Z,5.1,1.7000000000000002
Blount County,2008-08-01T00:00:00.000Z,5.1,1.7999999999999994
Blount County,2008-09-01T00:00:00.000Z,5.3,1.7999999999999994
Blount County,2008-10-01T00:00:00.000Z,5.2,1.8333333333333335
Blount County,2008-11-01T00:00:00.000Z,5.8,2.0333333333333328
Blount County,2008-12-01T00:00:00.000Z,6.6,2.3666666666666667
Blount County,2009-01-01T00:00:00.000Z,7.4,2.8333333333333344
Blount County,2009-02-01T00:00:00.000Z,8.3,3.5000000000000013
Blount County,2009-03-01T00:00:00.000Z,8.3,4.066666666666668
Blount County,2009-04-01T00:00:00.000Z,7.5,4.100000000000001
Blount County,2009-05-01T00:00:00.000Z,8,3.933333333333336
Blount County,2009-06-01T00:00:00.000Z,9,3.833333333333335
Blount County,2009-07-01T00:00:00.000Z,9.1,3.900000000000003
Blount County,2009-08-01T00:00:00.000Z,9.6,4.133333333333337
Blount County,2009-09-01T00:00:00.000Z,9.8,4.3333333333333375
Blount County,2009-10-01T00:00:00.000Z,9.6,4.466666666666671
Blount County,2009-11-01T00:00:00.000Z,9.5,4.200000000000004
Blount County,2009-12-01T00:00:00.000Z,10,3.8333333333333366
Blount County,2010-01-01T00:00:00.000Z,10.9,3.533333333333336
Blount County,2010-02-01T00:00:00.000Z,10.7,3.1000000000000023
Blount County,2010-03-01T00:00:00.000Z,10.4,2.733333333333336
Blount County,2010-04-01T00:00:00.000Z,9.5,2.2666666666666693
Blount County,2010-05-01T00:00:00.000Z,9.3,1.8000000000000025
Blount County,2010-06-01T00:00:00.000Z,9.8,1.3666666666666707
Blount County,2010-07-01T00:00:00.000Z,9.5,0.8333333333333357
Blount County,2010-08-01T00:00:00.000Z,9.4,0.3333333333333357
Blount County,2010-09-01T00:00:00.000Z,9.1,0
Blount County,2010-10-01T00:00:00.000Z,9.7,0.06666666666666643
Blount County,2010-11-01T00:00:00.000Z,9.2,0
Blount County,2010-12-01T00:00:00.000Z,8.9,0
Blount County,2011-01-01T00:00:00.000Z,9.7,0
Blount County,2011-02-01T00:00:00.000Z,9.6,0.13333333333333286
Blount County,2011-03-01T00:00:00.000Z,9.1,0.20000000000000107
Blount County,2011-04-01T00:00:00.000Z,8.4,0
Blount County,2011-05-01T00:00:00.000Z,8.4,0
Blount County,2011-06-01T00:00:00.000Z,9.3,0.06666666666666643
Blount County,2011-07-01T00:00:00.000Z,8.9,0.2333333333333325
Blount County,2011-08-01T00:00:00.000Z,8.5,0.2666666666666657
Blount County,2011-09-01T00:00:00.000Z,8.5,0
Blount County,2011-10-01T00:00:00.000Z,8,0
Blount County,2011-11-01T00:00:00.000Z,7.6,0
Blount County,2011-12-01T00:00:00.000Z,7.5,0
Blount County,2012-01-01T00:00:00.000Z,8,0
Blount County,2012-02-01T00:00:00.000Z,7.9,0.10000000000000053
Blount County,2012-03-01T00:00:00.000Z,7.2,0
Blount County,2012-04-01T00:00:00.000Z,6.6,0
Blount County,2012-05-01T00:00:00.000Z,6.9,0
Blount County,2012-06-01T00:00:00.000Z,7.6,0.13333333333333286
Blount County,2012-07-01T00:00:00.000Z,7.4,0.39999999999999947
Blount County,2012-08-01T00:00:00.000Z,7.2,0.5
Blount County,2012-09-01T00:00:00.000Z,6.6,0.16666666666666607
Blount County,2012-10-01T00:00:00.000Z,6.7,0
Blount County,2012-11-01T00:00:00.000Z,6.3,0
Blount County,2012-12-01T00:00:00.000Z,6.4,0
Blount County,2013-01-01T00:00:00.000Z,7.2,0.16666666666666696
Blount County,2013-02-01T00:00:00.000Z,6.9,0.36666666666666714
Blount County,2013-03-01T00:00:00.000Z,6.2,0.3000000000000007
Blount County,2013-04-01T00:00:00.000Z,5.7,0
Blount County,2013-05-01T00:00:00.000Z,5.7,0
Blount County,2013-06-01T00:00:00.000Z,6.9,0.23333333333333428
Blount County,2013-07-01T00:00:00.000Z,6.4,0.46666666666666856
Blount County,2013-08-01T00:00:00.000Z,6.7,0.8000000000000016
Blount County,2013-09-01T00:00:00.000Z,6.4,0.6333333333333346
Blount County,2013-10-01T00:00:00.000Z,6.4,0.6333333333333346
Blount County,2013-11-01T00:00:00.000Z,6.1,0.43333333333333446
